step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,Actual,Prediction,Score
0.3525006291611577,-0.0721383862687938,-0.1211389770187643,-0.1283295319811042,0.2973304794285927,0.3007424587500612,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2232953091674243
1.6731492719513763,9.876809823098274,0.2129528913001326,-0.1283295319811042,0.0419799121702267,0.25085717586499,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.0679128834187079
1.3884864902898806,-0.1784069028448299,-0.1247075398958872,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3334049800986357
-1.6774716662937723,-0.1013536008103317,-0.1221200420925909,-0.1283295319811042,0.2240463084708684,0.226861773102258,-0.7330093101540142,-0.0992783787016165,-0.7006200331570434,3.188369328160666,1,0,0.1321548169377543
0.6698296316690548,2.669503909647456,-0.0290729236401387,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.246485444811712
-1.117479308926895,4.110159271718989,0.019305179390386,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2086950303972036
1.2998210337067917,-0.1060914429931572,-0.1222791417796483,-0.1283295319811042,-0.0419959570018813,-0.0392537588638306,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3347509712083923
1.2951544307287344,-0.2436116019475424,-0.1268971542438528,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3429128701468767
-1.565473194820397,-0.3447053655321563,-0.1302919456972421,-0.1283295319811042,0.2161560557144498,0.2139471347587827,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2123968577882357
0.0445048326093751,-0.2588576191098593,-0.127409124981964,-0.1283295319811042,0.140587841399107,0.1401586196703245,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2707682151639926
0.0445048326093751,-0.0072055154471586,-0.1189584908335327,-0.1283295319811042,-0.0446177163193198,-0.0398333221886564,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3415490746757058
1.7291485076880644,0.0190129987584808,-0.118078056820693,-0.1283295319811042,0.1852980604766883,0.1906026243216002,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2074506702573335
-0.5248207307136167,2.1897467612779455,-0.0451834670528793,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.2659094292198471
1.332487254553193,-0.2902218057765278,-0.128462353876241,-0.1283295319811042,-0.0550535085206331,-0.0575437722545663,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3399037936150959
-1.3881422816542193,-0.3078852847947355,-0.1290555044869406,-0.1283295319811042,-0.0535284705971187,-0.0549521676180288,1.3642391524193431,-0.0992783787016165,-0.7006200331570434,-0.3136399510457243,1,0,0.3267240305964454
